"REF_DATE","GEO","DGUID","Egg production","Unit of measure","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2021","Nechako, British Columbia [CAR590700000]","2021S05015907","Hatching eggs","Number of farms reporting","Number","223","units","0","v1327140549","2092.2.1","10","B","","","0"
"2021","Nechako, British Columbia [CAR590700000]","2021S05015907","Hatching eggs","Number of eggs (dozens)","Number","223","units","0","v1327140550","2092.2.2","","F","","","0"
"2021","Bulkley-Nechako, British Columbia [CD590751000]","2021A00035951","Table eggs","Number of farms reporting","Number","223","units","0","v1327140551","2093.1.1","97","B","","","0"
"2021","Bulkley-Nechako, British Columbia [CD590751000]","2021A00035951","Table eggs","Number of eggs (dozens)","Number","223","units","0","v1327140552","2093.1.2","","F","","","0"
"2021","Bulkley-Nechako, British Columbia [CD590751000]","2021A00035951","Hatching eggs","Number of farms reporting","Number","223","units","0","v1327140553","2093.2.1","10","B","","","0"
"2021","Bulkley-Nechako, British Columbia [CD590751000]","2021A00035951","Hatching eggs","Number of eggs (dozens)","Number","223","units","0","v1327140554","2093.2.2","","F","","","0"
"2021","Bulkley-Nechako C, British Columbia [CCS590751015]","2021S05025951015","Table eggs","Number of farms reporting","Number","223","units","0","v1327140555","2094.1.1","7","B","","","0"
"2021","Bulkley-Nechako C, British Columbia [CCS590751015]","2021S05025951015","Table eggs","Number of eggs (dozens)","Number","223","units","0","v1327140556","2094.1.2","","F","","","0"
"2021","Bulkley-Nechako C, British Columbia [CCS590751015]","2021S05025951015","Hatching eggs","Number of farms reporting","Number","223","units","0","v1327140557","2094.2.1","0","B","","","0"
"2021","Bulkley-Nechako C, British Columbia [CCS590751015]","2021S05025951015","Hatching eggs","Number of eggs (dozens)","Number","223","units","0","v1327140558","2094.2.2","0","A","","","0"
"2021","Bulkley-Nechako D, British Columbia [CCS590751017]","2021S05025951017","Table eggs","Number of farms reporting","Number","223","units","0","v1327140559","2095.1.1","7","C","","","0"
"2021","Bulkley-Nechako D, British Columbia [CCS590751017]","2021S05025951017","Table eggs","Number of eggs (dozens)","Number","223","units","0","v1327140560","2095.1.2","","F","","","0"
"2021","Bulkley-Nechako D, British Columbia [CCS590751017]","2021S05025951017","Hatching eggs","Number of farms reporting","Number","223","units","0","v1327140561","2095.2.1","2","A","","","0"
"2021","Bulkley-Nechako D, British Columbia [CCS590751017]","2021S05025951017","Hatching eggs","Number of eggs (dozens)","Number","223","units","0","v1327140562","2095.2.2","","F","","","0"
"2021","Bulkley-Nechako F, British Columbia [CCS590751019]","2021S05025951019","Table eggs","Number of farms reporting","Number","223","units","0","v1327140563","2096.1.1","28","B","","","0"
"2021","Bulkley-Nechako F, British Columbia [CCS590751019]","2021S05025951019","Table eggs","Number of eggs (dozens)","Number","223","units","0","v1327140564","2096.1.2","","F","","","0"
"2021","Bulkley-Nechako F, British Columbia [CCS590751019]","2021S05025951019","Hatching eggs","Number of farms reporting","Number","223","units","0","v1327140565","2096.2.1","2","A","","","0"
"2021","Bulkley-Nechako F, British Columbia [CCS590751019]","2021S05025951019","Hatching eggs","Number of eggs (dozens)","Number","223","units","0","v1327140566","2096.2.2","","F","","","0"
"2021","Bulkley-Nechako B, British Columbia [CCS590751028]","2021S05025951028","Table eggs","Number of farms reporting","Number","223","units","0","v1327140567","2097.1.1","4","C","","","0"
"2021","Bulkley-Nechako B, British Columbia [CCS590751028]","2021S05025951028","Table eggs","Number of eggs (dozens)","Number","223","units","0","v1327140568","2097.1.2","","F","","","0"
"2021","Bulkley-Nechako B, British Columbia [CCS590751028]","2021S05025951028","Hatching eggs","Number of farms reporting","Number","223","units","0","v1327140569","2097.2.1","1","E","","","0"
"2021","Bulkley-Nechako B, British Columbia [CCS590751028]","2021S05025951028","Hatching eggs","Number of eggs (dozens)","Number","223","units","0","v1327140570","2097.2.2","","F","","","0"
"2021","Bulkley-Nechako E, British Columbia [CCS590751031]","2021S05025951031","Table eggs","Number of farms reporting","Number","223","units","0","v1327140571","2098.1.1","10","C","","","0"
"2021","Bulkley-Nechako E, British Columbia [CCS590751031]","2021S05025951031","Table eggs","Number of eggs (dozens)","Number","223","units","0","v1327140572","2098.1.2","","F","","","0"
"2021","Bulkley-Nechako E, British Columbia [CCS590751031]","2021S05025951031","Hatching eggs","Number of farms reporting","Number","223","units","0","v1327140573","2098.2.1","0","B","","","0"
"2021","Bulkley-Nechako E, British Columbia [CCS590751031]","2021S05025951031","Hatching eggs","Number of eggs (dozens)","Number","223","units","0","v1327140574","2098.2.2","0","A","","","0"
"2021","Bulkley-Nechako A, British Columbia [CCS590751051]","2021S05025951051","Table eggs","Number of farms reporting","Number","223","units","0","v1327140575","2099.1.1","35","B","","","0"
"2021","Bulkley-Nechako A, British Columbia [CCS590751051]","2021S05025951051","Table eggs","Number of eggs (dozens)","Number","223","units","0","v1327140576","2099.1.2","","F","","","0"
"2021","Bulkley-Nechako A, British Columbia [CCS590751051]","2021S05025951051","Hatching eggs","Number of farms reporting","Number","223","units","0","v1327140577","2099.2.1","3","C","","","0"
"2021","Bulkley-Nechako A, British Columbia [CCS590751051]","2021S05025951051","Hatching eggs","Number of eggs (dozens)","Number","223","units","0","v1327140578","2099.2.2","","F","","","0"
"2021","Bulkley-Nechako G, British Columbia [CCS590751053]","2021S05025951053","Table eggs","Number of farms reporting","Number","223","units","0","v1327140579","2100.1.1","6","C","","","0"
"2021","Bulkley-Nechako G, British Columbia [CCS590751053]","2021S05025951053","Table eggs","Number of eggs (dozens)","Number","223","units","0","v1327140580","2100.1.2","","F","","","0"
"2021","Bulkley-Nechako G, British Columbia [CCS590751053]","2021S05025951053","Hatching eggs","Number of farms reporting","Number","223","units","0","v1327140581","2100.2.1","2","C","","","0"
"2021","Bulkley-Nechako G, British Columbia [CCS590751053]","2021S05025951053","Hatching eggs","Number of eggs (dozens)","Number","223","units","0","v1327140582","2100.2.2","","F","","","0"
"2021","Stikine, British Columbia [CD590757000]","2021A00035957","Table eggs","Number of farms reporting","Number","223","units","0","v1327140583","2101.1.1","0","A","","","0"
"2021","Stikine, British Columbia [CD590757000]","2021A00035957","Table eggs","Number of eggs (dozens)","Number","223","units","0","v1327140584","2101.1.2","0","A","","","0"
"2021","Stikine, British Columbia [CD590757000]","2021A00035957","Hatching eggs","Number of farms reporting","Number","223","units","0","v1327140585","2101.2.1","0","A","","","0"
"2021","Stikine, British Columbia [CD590757000]","2021A00035957","Hatching eggs","Number of eggs (dozens)","Number","223","units","0","v1327140586","2101.2.2","0","A","","","0"
"2021","Stikine Region, British Columbia [CCS590757022]","2021S05025957022","Table eggs","Number of farms reporting","Number","223","units","0","v1327140587","2102.1.1","0","A","","","0"
"2021","Stikine Region, British Columbia [CCS590757022]","2021S05025957022","Table eggs","Number of eggs (dozens)","Number","223","units","0","v1327140588","2102.1.2","0","A","","","0"
"2021","Stikine Region, British Columbia [CCS590757022]","2021S05025957022","Hatching eggs","Number of farms reporting","Number","223","units","0","v1327140589","2102.2.1","0","A","","","0"
"2021","Stikine Region, British Columbia [CCS590757022]","2021S05025957022","Hatching eggs","Number of eggs (dozens)","Number","223","units","0","v1327140590","2102.2.2","0","A","","","0"
"2021","Peace River, British Columbia [CAR590800000]","2021S05015908","Table eggs","Number of farms reporting","Number","223","units","0","v1327140591","2103.1.1","70","B","","","0"
"2021","Peace River, British Columbia [CAR590800000]","2021S05015908","Table eggs","Number of eggs (dozens)","Number","223","units","0","v1327140592","2103.1.2","","F","","","0"
"2021","Peace River, British Columbia [CAR590800000]","2021S05015908","Hatching eggs","Number of farms reporting","Number","223","units","0","v1327140593","2103.2.1","13","B","","","0"
"2021","Peace River, British Columbia [CAR590800000]","2021S05015908","Hatching eggs","Number of eggs (dozens)","Number","223","units","0","v1327140594","2103.2.2","","F","","","0"
"2021","Peace River, British Columbia [CD590855000]","2021A00035955","Table eggs","Number of farms reporting","Number","223","units","0","v1327140595","2104.1.1","69","B","","","0"
"2021","Peace River, British Columbia [CD590855000]","2021A00035955","Table eggs","Number of eggs (dozens)","Number","223","units","0","v1327140596","2104.1.2","","F","","","0"
"2021","Peace River, British Columbia [CD590855000]","2021A00035955","Hatching eggs","Number of farms reporting","Number","223","units","0","v1327140597","2104.2.1","13","B","","","0"
"2021","Peace River, British Columbia [CD590855000]","2021A00035955","Hatching eggs","Number of eggs (dozens)","Number","223","units","0","v1327140598","2104.2.2","","F","","","0"
"2021","Peace River D, British Columbia [CCS590855021]","2021S05025955021","Table eggs","Number of farms reporting","Number","223","units","0","v1327140599","2105.1.1","20","B","","","0"
"2021","Peace River D, British Columbia [CCS590855021]","2021S05025955021","Table eggs","Number of eggs (dozens)","Number","223","units","0","v1327140600","2105.1.2","","F","","","0"
"2021","Peace River D, British Columbia [CCS590855021]","2021S05025955021","Hatching eggs","Number of farms reporting","Number","223","units","0","v1327140601","2105.2.1","4","C","","","0"
"2021","Peace River D, British Columbia [CCS590855021]","2021S05025955021","Hatching eggs","Number of eggs (dozens)","Number","223","units","0","v1327140602","2105.2.2","","F","","","0"
"2021","Peace River E, British Columbia [CCS590855023]","2021S05025955023","Table eggs","Number of farms reporting","Number","223","units","0","v1327140603","2106.1.1","8","B","","","0"
"2021","Peace River E, British Columbia [CCS590855023]","2021S05025955023","Table eggs","Number of eggs (dozens)","Number","223","units","0","v1327140604","2106.1.2","","F","","","0"
"2021","Peace River E, British Columbia [CCS590855023]","2021S05025955023","Hatching eggs","Number of farms reporting","Number","223","units","0","v1327140605","2106.2.1","1","A","","","0"
"2021","Peace River E, British Columbia [CCS590855023]","2021S05025955023","Hatching eggs","Number of eggs (dozens)","Number","223","units","0","v1327140606","2106.2.2","","F","","","0"
"2021","Peace River B, British Columbia [CCS590855040]","2021S05025955040","Table eggs","Number of farms reporting","Number","223","units","0","v1327140607","2107.1.1","29","B","","","0"
"2021","Peace River B, British Columbia [CCS590855040]","2021S05025955040","Table eggs","Number of eggs (dozens)","Number","223","units","0","v1327140608","2107.1.2","","F","","","0"
"2021","Peace River B, British Columbia [CCS590855040]","2021S05025955040","Hatching eggs","Number of farms reporting","Number","223","units","0","v1327140609","2107.2.1","2","A","","","0"
"2021","Peace River B, British Columbia [CCS590855040]","2021S05025955040","Hatching eggs","Number of eggs (dozens)","Number","223","units","0","v1327140610","2107.2.2","","F","","","0"
"2021","Peace River C, British Columbia [CCS590855042]","2021S05025955042","Table eggs","Number of farms reporting","Number","223","units","0","v1327140611","2108.1.1","12","C","","","0"
"2021","Peace River C, British Columbia [CCS590855042]","2021S05025955042","Table eggs","Number of eggs (dozens)","Number","223","units","0","v1327140612","2108.1.2","","F","","","0"
"2021","Peace River C, British Columbia [CCS590855042]","2021S05025955042","Hatching eggs","Number of farms reporting","Number","223","units","0","v1327140613","2108.2.1","6","B","","","0"
"2021","Peace River C, British Columbia [CCS590855042]","2021S05025955042","Hatching eggs","Number of eggs (dozens)","Number","223","units","0","v1327140614","2108.2.2","","F","","","0"
"2021","Northern Rockies, British Columbia [CD590859000]","2021A00035959","Table eggs","Number of farms reporting","Number","223","units","0","v1327140615","2109.1.1","1","E","","","0"
"2021","Northern Rockies, British Columbia [CD590859000]","2021A00035959","Table eggs","Number of eggs (dozens)","Number","223","units","0","v1327140616","2109.1.2","","F","","","0"
"2021","Northern Rockies, British Columbia [CD590859000]","2021A00035959","Hatching eggs","Number of farms reporting","Number","223","units","0","v1327140617","2109.2.1","0","B","","","0"
"2021","Northern Rockies, British Columbia [CD590859000]","2021A00035959","Hatching eggs","Number of eggs (dozens)","Number","223","units","0","v1327140618","2109.2.2","0","A","","","0"
"2021","Northern Rockies, British Columbia [CCS590859007]","2021S05025959007","Table eggs","Number of farms reporting","Number","223","units","0","v1327140619","2110.1.1","1","E","","","0"
"2021","Northern Rockies, British Columbia [CCS590859007]","2021S05025959007","Table eggs","Number of eggs (dozens)","Number","223","units","0","v1327140620","2110.1.2","","F","","","0"
"2021","Northern Rockies, British Columbia [CCS590859007]","2021S05025959007","Hatching eggs","Number of farms reporting","Number","223","units","0","v1327140621","2110.2.1","0","B","","","0"
